"wz11cd","lsoa11cd","msoa11cd","date","Highest Level of Qualification: All categories: Highest level of qualification; measures: Value","Highest Level of Qualification: No qualifications; measures: Value","Highest Level of Qualification: Level 1 qualifications; measures: Value","Highest Level of Qualification: Level 2 qualifications; measures: Value","Highest Level of Qualification: Apprenticeship; measures: Value","Highest Level of Qualification: Level 3 qualifications; measures: Value","Highest Level of Qualification: Level 4 qualifications and above; measures: Value","Highest Level of Qualification: Other qualifications; measures: Value","Highest Level of Qualification: No qualifications; measures: Value:value%","Highest Level of Qualification: Level 1 qualifications; measures: Value:value%","Highest Level of Qualification: Level 2 qualifications; measures: Value:value%","Highest Level of Qualification: Apprenticeship; measures: Value:value%","Highest Level of Qualification: Level 3 qualifications; measures: Value:value%","Highest Level of Qualification: Level 4 qualifications and above; measures: Value:value%","Highest Level of Qualification: Other qualifications; measures: Value:value%"
"E33020207","E01009509","E02001882",2011,284,52,47,46,11,46,63,19,18.3098591549296,16.5492957746479,16.1971830985916,3.87323943661972,16.1971830985916,22.1830985915493,6.69014084507042
"E33020208","E01009300","E02001883",2011,487,110,93,104,23,48,82,27,22.5872689938398,19.0965092402464,21.3552361396304,4.72279260780287,9.85626283367557,16.8377823408624,5.54414784394251
"E33020209","E01009301","E02001883",2011,336,69,52,57,9,47,92,10,20.5357142857143,15.4761904761905,16.9642857142857,2.67857142857143,13.9880952380952,27.3809523809524,2.97619047619048
"E33020209","E01009300","E02001883",2011,336,69,52,57,9,47,92,10,20.5357142857143,15.4761904761905,16.9642857142857,2.67857142857143,13.9880952380952,27.3809523809524,2.97619047619048
"E33020209","E01009297","E02001883",2011,336,69,52,57,9,47,92,10,20.5357142857143,15.4761904761905,16.9642857142857,2.67857142857143,13.9880952380952,27.3809523809524,2.97619047619048
"E33020209","E01009303","E02001883",2011,336,69,52,57,9,47,92,10,20.5357142857143,15.4761904761905,16.9642857142857,2.67857142857143,13.9880952380952,27.3809523809524,2.97619047619048
"E33020210","E01009297","E02001883",2011,340,69,49,38,12,52,104,16,20.2941176470588,14.4117647058824,11.1764705882353,3.52941176470588,15.2941176470588,30.5882352941176,4.70588235294118
"E33020210","E01009300","E02001883",2011,340,69,49,38,12,52,104,16,20.2941176470588,14.4117647058824,11.1764705882353,3.52941176470588,15.2941176470588,30.5882352941176,4.70588235294118
"E33020211","E01009299","E02001883",2011,322,61,56,56,9,47,84,9,18.944099378882,17.3913043478261,17.3913043478261,2.79503105590062,14.5962732919255,26.0869565217391,2.79503105590062
"E33020211","E01009303","E02001883",2011,322,61,56,56,9,47,84,9,18.944099378882,17.3913043478261,17.3913043478261,2.79503105590062,14.5962732919255,26.0869565217391,2.79503105590062
"E33020212","E01009301","E02001883",2011,362,88,76,60,23,44,47,24,24.3093922651934,20.9944751381215,16.5745856353591,6.353591160221,12.1546961325967,12.9834254143646,6.62983425414365
"E33020212","E01009303","E02001883",2011,362,88,76,60,23,44,47,24,24.3093922651934,20.9944751381215,16.5745856353591,6.353591160221,12.1546961325967,12.9834254143646,6.62983425414365
"E33020213","E01009195","E02001884",2011,678,113,75,78,13,66,262,71,16.6666666666667,11.0619469026549,11.5044247787611,1.91740412979351,9.73451327433628,38.6430678466077,10.4719764011799
"E33020213","E01009197","E02001884",2011,678,113,75,78,13,66,262,71,16.6666666666667,11.0619469026549,11.5044247787611,1.91740412979351,9.73451327433628,38.6430678466077,10.4719764011799
"E33020214","E01009198","E02001884",2011,262,74,50,38,7,21,33,39,28.2442748091603,19.0839694656489,14.5038167938931,2.67175572519084,8.01526717557252,12.5954198473282,14.8854961832061
"E33020215","E01033649","E02001884",2011,844,100,94,76,12,128,374,60,11.8483412322275,11.1374407582938,9.00473933649289,1.4218009478673,15.1658767772512,44.3127962085308,7.10900473933649
"E33020215","E01033647","E02001884",2011,844,100,94,76,12,128,374,60,11.8483412322275,11.1374407582938,9.00473933649289,1.4218009478673,15.1658767772512,44.3127962085308,7.10900473933649
"E33020216","E01009140","E02001886",2011,293,19,56,31,6,39,120,22,6.48464163822526,19.1126279863481,10.580204778157,2.04778156996587,13.3105802047782,40.9556313993174,7.50853242320819
"E33020216","E01009145","E02001886",2011,293,19,56,31,6,39,120,22,6.48464163822526,19.1126279863481,10.580204778157,2.04778156996587,13.3105802047782,40.9556313993174,7.50853242320819
"E33020217","E01009147","E02001886",2011,332,35,25,37,6,56,147,26,10.5421686746988,7.53012048192771,11.144578313253,1.80722891566265,16.8674698795181,44.2771084337349,7.83132530120482
"E33020217","E01009139","E02001886",2011,332,35,25,37,6,56,147,26,10.5421686746988,7.53012048192771,11.144578313253,1.80722891566265,16.8674698795181,44.2771084337349,7.83132530120482
"E33020217","E01009138","E02001886",2011,332,35,25,37,6,56,147,26,10.5421686746988,7.53012048192771,11.144578313253,1.80722891566265,16.8674698795181,44.2771084337349,7.83132530120482
"E33020218","E01009145","E02001886",2011,245,23,37,31,1,30,102,21,9.38775510204082,15.1020408163265,12.6530612244898,0.408163265306122,12.2448979591837,41.6326530612245,8.57142857142857
"E33020218","E01009147","E02001886",2011,245,23,37,31,1,30,102,21,9.38775510204082,15.1020408163265,12.6530612244898,0.408163265306122,12.2448979591837,41.6326530612245,8.57142857142857
"E33020219","E01009147","E02001886",2011,350,31,30,23,3,42,199,22,8.85714285714286,8.57142857142857,6.57142857142857,0.857142857142857,12,56.8571428571429,6.28571428571429
"E33020219","E01009138","E02001886",2011,350,31,30,23,3,42,199,22,8.85714285714286,8.57142857142857,6.57142857142857,0.857142857142857,12,56.8571428571429,6.28571428571429
"E33020220","E01009138","E02001886",2011,465,91,65,72,10,58,126,43,19.5698924731183,13.9784946236559,15.4838709677419,2.1505376344086,12.4731182795699,27.0967741935484,9.24731182795699
"E33020220","E01009139","E02001886",2011,465,91,65,72,10,58,126,43,19.5698924731183,13.9784946236559,15.4838709677419,2.1505376344086,12.4731182795699,27.0967741935484,9.24731182795699
"E33020221","E01009140","E02001886",2011,239,22,28,43,8,41,79,18,9.20502092050209,11.7154811715481,17.9916317991632,3.34728033472803,17.1548117154812,33.0543933054393,7.53138075313808
"E33020222","E01009140","E02001886",2011,499,50,52,74,12,104,180,27,10.0200400801603,10.4208416833667,14.8296593186373,2.40480961923848,20.8416833667335,36.0721442885772,5.41082164328657
"E33020223","E01009517","E02001888",2011,336,59,59,44,10,59,92,13,17.5595238095238,17.5595238095238,13.0952380952381,2.97619047619048,17.5595238095238,27.3809523809524,3.86904761904762
"E33020223","E01009512","E02001888",2011,336,59,59,44,10,59,92,13,17.5595238095238,17.5595238095238,13.0952380952381,2.97619047619048,17.5595238095238,27.3809523809524,3.86904761904762
"E33020224","E01009517","E02001888",2011,431,55,52,48,6,69,191,10,12.7610208816705,12.0649651972158,11.1368909512761,1.39211136890951,16.0092807424594,44.3155452436195,2.32018561484919
"E33020224","E01009516","E02001888",2011,431,55,52,48,6,69,191,10,12.7610208816705,12.0649651972158,11.1368909512761,1.39211136890951,16.0092807424594,44.3155452436195,2.32018561484919
"E33020224","E01009514","E02001888",2011,431,55,52,48,6,69,191,10,12.7610208816705,12.0649651972158,11.1368909512761,1.39211136890951,16.0092807424594,44.3155452436195,2.32018561484919
"E33020225","E01009516","E02001888",2011,411,87,76,79,20,44,79,26,21.1678832116788,18.4914841849148,19.2214111922141,4.8661800486618,10.705596107056,19.2214111922141,6.32603406326034
"E33020225","E01009514","E02001888",2011,411,87,76,79,20,44,79,26,21.1678832116788,18.4914841849148,19.2214111922141,4.8661800486618,10.705596107056,19.2214111922141,6.32603406326034
"E33020226","E01033642","E02001889",2011,754,141,107,90,12,70,261,73,18.7002652519894,14.1909814323607,11.9363395225464,1.59151193633952,9.28381962864722,34.6153846153846,9.6816976127321
"E33020226","E01009325","E02001889",2011,754,141,107,90,12,70,261,73,18.7002652519894,14.1909814323607,11.9363395225464,1.59151193633952,9.28381962864722,34.6153846153846,9.6816976127321
"E33020226","E01009343","E02001889",2011,754,141,107,90,12,70,261,73,18.7002652519894,14.1909814323607,11.9363395225464,1.59151193633952,9.28381962864722,34.6153846153846,9.6816976127321
"E33020226","E01009342","E02001889",2011,754,141,107,90,12,70,261,73,18.7002652519894,14.1909814323607,11.9363395225464,1.59151193633952,9.28381962864722,34.6153846153846,9.6816976127321
"E33020227","E01009343","E02001889",2011,355,59,46,41,1,60,107,41,16.6197183098592,12.9577464788732,11.5492957746479,0.28169014084507,16.9014084507042,30.1408450704225,11.5492957746479
"E33020227","E01009342","E02001889",2011,355,59,46,41,1,60,107,41,16.6197183098592,12.9577464788732,11.5492957746479,0.28169014084507,16.9014084507042,30.1408450704225,11.5492957746479
"E33020228","E01008990","E02001890",2011,1037,46,106,145,10,121,588,21,4.43587270973963,10.221793635487,13.9826422372228,0.964320154291225,11.6682738669238,56.702025072324,2.02507232401157
"E33020228","E01008991","E02001890",2011,1037,46,106,145,10,121,588,21,4.43587270973963,10.221793635487,13.9826422372228,0.964320154291225,11.6682738669238,56.702025072324,2.02507232401157
"E33020228","E01008988","E02001890",2011,1037,46,106,145,10,121,588,21,4.43587270973963,10.221793635487,13.9826422372228,0.964320154291225,11.6682738669238,56.702025072324,2.02507232401157
"E33020229","E01008989","E02001890",2011,405,45,46,73,6,53,153,29,11.1111111111111,11.358024691358,18.0246913580247,1.48148148148148,13.0864197530864,37.7777777777778,7.16049382716049
"E33020229","E01008991","E02001890",2011,405,45,46,73,6,53,153,29,11.1111111111111,11.358024691358,18.0246913580247,1.48148148148148,13.0864197530864,37.7777777777778,7.16049382716049
"E33020230","E01008990","E02001890",2011,1281,51,85,166,7,210,733,29,3.98126463700234,6.63544106167057,12.9586260733802,0.546448087431694,16.3934426229508,57.2209211553474,2.26385636221702
"E33020231","E01008987","E02001890",2011,411,41,58,70,11,51,153,27,9.97566909975669,14.1119221411192,17.0316301703163,2.67639902676399,12.4087591240876,37.2262773722628,6.56934306569343
"E33020231","E01008988","E02001890",2011,411,41,58,70,11,51,153,27,9.97566909975669,14.1119221411192,17.0316301703163,2.67639902676399,12.4087591240876,37.2262773722628,6.56934306569343
"E33020232","E01008988","E02001890",2011,411,33,38,47,2,49,222,20,8.02919708029197,9.24574209245742,11.4355231143552,0.48661800486618,11.9221411192214,54.014598540146,4.8661800486618
"E33020232","E01008986","E02001890",2011,411,33,38,47,2,49,222,20,8.02919708029197,9.24574209245742,11.4355231143552,0.48661800486618,11.9221411192214,54.014598540146,4.8661800486618
"E33020233","E01008987","E02001890",2011,252,34,38,47,8,50,59,16,13.4920634920635,15.0793650793651,18.6507936507937,3.17460317460317,19.8412698412698,23.4126984126984,6.34920634920635
"E33020234","E01008989","E02001890",2011,335,27,36,50,5,71,121,25,8.05970149253731,10.7462686567164,14.9253731343284,1.49253731343284,21.1940298507463,36.1194029850746,7.46268656716418
"E33020234","E01008986","E02001890",2011,335,27,36,50,5,71,121,25,8.05970149253731,10.7462686567164,14.9253731343284,1.49253731343284,21.1940298507463,36.1194029850746,7.46268656716418
"E33020235","E01009326","E02001892",2011,578,67,57,65,7,86,259,37,11.5916955017301,9.86159169550173,11.2456747404844,1.21107266435986,14.878892733564,44.8096885813149,6.40138408304498
"E33020235","E01008898","E02001892",2011,578,67,57,65,7,86,259,37,11.5916955017301,9.86159169550173,11.2456747404844,1.21107266435986,14.878892733564,44.8096885813149,6.40138408304498
"E33020236","E01009513","E02001892",2011,294,42,39,53,2,61,86,11,14.2857142857143,13.265306122449,18.0272108843537,0.680272108843537,20.7482993197279,29.2517006802721,3.74149659863946
"E33020237","E01008896","E02001892",2011,323,59,49,43,7,37,96,32,18.266253869969,15.1702786377709,13.312693498452,2.1671826625387,11.4551083591331,29.7213622291022,9.90712074303406
"E33020237","E01009513","E02001892",2011,323,59,49,43,7,37,96,32,18.266253869969,15.1702786377709,13.312693498452,2.1671826625387,11.4551083591331,29.7213622291022,9.90712074303406
"E33020237","E01009341","E02001892",2011,323,59,49,43,7,37,96,32,18.266253869969,15.1702786377709,13.312693498452,2.1671826625387,11.4551083591331,29.7213622291022,9.90712074303406
"E33020238","E01008882","E02001892",2011,379,57,40,47,5,56,142,32,15.0395778364116,10.5540897097625,12.401055408971,1.31926121372032,14.7757255936675,37.467018469657,8.44327176781003
"E33020238","E01008898","E02001892",2011,379,57,40,47,5,56,142,32,15.0395778364116,10.5540897097625,12.401055408971,1.31926121372032,14.7757255936675,37.467018469657,8.44327176781003
"E33020239","E01009515","E02001893",2011,253,38,36,47,4,41,74,13,15.0197628458498,14.2292490118577,18.5770750988142,1.58102766798419,16.2055335968379,29.2490118577075,5.13833992094862
"E33020239","E01009518","E02001893",2011,253,38,36,47,4,41,74,13,15.0197628458498,14.2292490118577,18.5770750988142,1.58102766798419,16.2055335968379,29.2490118577075,5.13833992094862
"E33020240","E01008881","E02001893",2011,399,96,79,60,13,55,65,31,24.0601503759398,19.7994987468672,15.0375939849624,3.25814536340852,13.7844611528822,16.2907268170426,7.76942355889724
"E33020240","E01008897","E02001893",2011,399,96,79,60,13,55,65,31,24.0601503759398,19.7994987468672,15.0375939849624,3.25814536340852,13.7844611528822,16.2907268170426,7.76942355889724
"E33020241","E01008881","E02001893",2011,315,47,39,45,2,63,104,15,14.9206349206349,12.3809523809524,14.2857142857143,0.634920634920635,20,33.015873015873,4.76190476190476
"E33020242","E01009521","E02001893",2011,535,84,104,115,20,84,98,30,15.7009345794393,19.4392523364486,21.4953271028037,3.73831775700935,15.7009345794393,18.3177570093458,5.60747663551402
"E33020242","E01009518","E02001893",2011,535,84,104,115,20,84,98,30,15.7009345794393,19.4392523364486,21.4953271028037,3.73831775700935,15.7009345794393,18.3177570093458,5.60747663551402
"E33020243","E01009323","E02001895",2011,352,72,53,49,9,31,119,19,20.4545454545455,15.0568181818182,13.9204545454545,2.55681818181818,8.80681818181818,33.8068181818182,5.39772727272727
"E33020243","E01009322","E02001895",2011,352,72,53,49,9,31,119,19,20.4545454545455,15.0568181818182,13.9204545454545,2.55681818181818,8.80681818181818,33.8068181818182,5.39772727272727
"E33020243","E01009321","E02001895",2011,352,72,53,49,9,31,119,19,20.4545454545455,15.0568181818182,13.9204545454545,2.55681818181818,8.80681818181818,33.8068181818182,5.39772727272727
"E33020244","E01009302","E02001895",2011,378,73,54,80,12,50,84,25,19.3121693121693,14.2857142857143,21.1640211640212,3.17460317460317,13.2275132275132,22.2222222222222,6.61375661375661
"E33020245","E01009314","E02001895",2011,556,97,75,104,19,98,124,39,17.4460431654676,13.4892086330935,18.705035971223,3.41726618705036,17.6258992805755,22.3021582733813,7.01438848920863
"E33020245","E01009323","E02001895",2011,556,97,75,104,19,98,124,39,17.4460431654676,13.4892086330935,18.705035971223,3.41726618705036,17.6258992805755,22.3021582733813,7.01438848920863
"E33020245","E01009322","E02001895",2011,556,97,75,104,19,98,124,39,17.4460431654676,13.4892086330935,18.705035971223,3.41726618705036,17.6258992805755,22.3021582733813,7.01438848920863
"E33020246","E01009338","E02001896",2011,416,68,79,37,6,45,137,44,16.3461538461538,18.9903846153846,8.89423076923077,1.44230769230769,10.8173076923077,32.9326923076923,10.5769230769231
"E33020246","E01009337","E02001896",2011,416,68,79,37,6,45,137,44,16.3461538461538,18.9903846153846,8.89423076923077,1.44230769230769,10.8173076923077,32.9326923076923,10.5769230769231
"E33020247","E01009380","E02001896",2011,330,66,44,33,2,28,93,64,20,13.3333333333333,10,0.606060606060606,8.48484848484849,28.1818181818182,19.3939393939394
"E33020248","E01009334","E02001896",2011,466,84,70,47,4,69,162,30,18.0257510729614,15.0214592274678,10.0858369098712,0.858369098712446,14.8068669527897,34.7639484978541,6.43776824034335
"E33020248","E01009337","E02001896",2011,466,84,70,47,4,69,162,30,18.0257510729614,15.0214592274678,10.0858369098712,0.858369098712446,14.8068669527897,34.7639484978541,6.43776824034335
"E33020248","E01009329","E02001896",2011,466,84,70,47,4,69,162,30,18.0257510729614,15.0214592274678,10.0858369098712,0.858369098712446,14.8068669527897,34.7639484978541,6.43776824034335
"E33020249","E01009362","E02001897",2011,376,22,38,39,6,43,197,31,5.85106382978723,10.1063829787234,10.3723404255319,1.59574468085106,11.436170212766,52.3936170212766,8.24468085106383
"E33020250","E01009365","E02001897",2011,638,119,125,103,34,74,123,60,18.6520376175549,19.5924764890282,16.1442006269592,5.32915360501567,11.5987460815047,19.2789968652038,9.40438871473354
"E33020250","E01009364","E02001897",2011,638,119,125,103,34,74,123,60,18.6520376175549,19.5924764890282,16.1442006269592,5.32915360501567,11.5987460815047,19.2789968652038,9.40438871473354
"E33020251","E01009365","E02001897",2011,475,66,57,57,13,78,175,29,13.8947368421053,12,12,2.73684210526316,16.421052631579,36.8421052631579,6.10526315789474
"E33020252","E01009363","E02001897",2011,472,112,70,45,22,80,89,54,23.728813559322,14.8305084745763,9.53389830508475,4.66101694915254,16.9491525423729,18.8559322033898,11.4406779661017
"E33020253","E01009379","E02001897",2011,220,33,24,31,4,22,79,27,15,10.9090909090909,14.0909090909091,1.81818181818182,10,35.9090909090909,12.2727272727273
"E33020254","E01009363","E02001897",2011,227,25,20,21,5,29,106,21,11.0132158590308,8.81057268722467,9.2511013215859,2.20264317180617,12.7753303964758,46.6960352422907,9.2511013215859
"E33020254","E01009379","E02001897",2011,227,25,20,21,5,29,106,21,11.0132158590308,8.81057268722467,9.2511013215859,2.20264317180617,12.7753303964758,46.6960352422907,9.2511013215859
"E33020255","E01009362","E02001897",2011,500,91,61,58,11,57,182,40,18.2,12.2,11.6,2.2,11.4,36.4,8
"E33020255","E01009364","E02001897",2011,500,91,61,58,11,57,182,40,18.2,12.2,11.6,2.2,11.4,36.4,8
"E33020256","E01009312","E02001898",2011,333,53,45,62,17,49,84,23,15.9159159159159,13.5135135135135,18.6186186186186,5.1051051051051,14.7147147147147,25.2252252252252,6.90690690690691
"E33020256","E01009324","E02001898",2011,333,53,45,62,17,49,84,23,15.9159159159159,13.5135135135135,18.6186186186186,5.1051051051051,14.7147147147147,25.2252252252252,6.90690690690691
"E33020257","E01009312","E02001898",2011,386,58,49,52,22,79,102,24,15.0259067357513,12.6943005181347,13.4715025906736,5.69948186528497,20.4663212435233,26.4248704663212,6.21761658031088
