"wz11cd","lsoa11cd","msoa11cd","date","Employment Status: All categories: Employment status; measures: Value","Employment Status: Employee: Part-time; measures: Value","Employment Status: Employee: Full-time; measures: Value","Employment Status: Self-employed with employees: Part-time; measures: Value","Employment Status: Self-employed with employees: Full-time; measures: Value","Employment Status: Self-employed without employees: Part-time; measures: Value","Employment Status: Self-employed without employees: Full-time; measures: Value","Employment Status: Full-time student; measures: Value","Employment Status: Employee: Part-time; measures: Value:value%","Employment Status: Employee: Full-time; measures: Value:value%","Employment Status: Self-employed with employees: Part-time; measures: Value:value%","Employment Status: Self-employed with employees: Full-time; measures: Value:value%","Employment Status: Self-employed without employees: Part-time; measures: Value:value%","Employment Status: Self-employed without employees: Full-time; measures: Value:value%","Employment Status: Full-time student; measures: Value:value%"
"E33020217","E01009139","E02001886",2011,332,67,141,2,13,29,57,23,20.1807228915663,42.4698795180723,0.602409638554217,3.91566265060241,8.73493975903614,17.1686746987952,6.92771084337349
"E33020217","E01009138","E02001886",2011,332,67,141,2,13,29,57,23,20.1807228915663,42.4698795180723,0.602409638554217,3.91566265060241,8.73493975903614,17.1686746987952,6.92771084337349
"E33020218","E01009145","E02001886",2011,245,80,95,1,24,12,15,18,32.6530612244898,38.7755102040816,0.408163265306122,9.79591836734694,4.89795918367347,6.12244897959184,7.3469387755102
"E33020218","E01009147","E02001886",2011,245,80,95,1,24,12,15,18,32.6530612244898,38.7755102040816,0.408163265306122,9.79591836734694,4.89795918367347,6.12244897959184,7.3469387755102
"E33020219","E01009147","E02001886",2011,350,83,216,0,4,12,22,13,23.7142857142857,61.7142857142857,0,1.14285714285714,3.42857142857143,6.28571428571429,3.71428571428571
"E33020219","E01009138","E02001886",2011,350,83,216,0,4,12,22,13,23.7142857142857,61.7142857142857,0,1.14285714285714,3.42857142857143,6.28571428571429,3.71428571428571
"E33020220","E01009138","E02001886",2011,465,161,246,3,6,21,17,11,34.6236559139785,52.9032258064516,0.645161290322581,1.29032258064516,4.51612903225806,3.65591397849462,2.36559139784946
"E33020220","E01009139","E02001886",2011,465,161,246,3,6,21,17,11,34.6236559139785,52.9032258064516,0.645161290322581,1.29032258064516,4.51612903225806,3.65591397849462,2.36559139784946
"E33020221","E01009140","E02001886",2011,239,60,134,0,3,10,20,12,25.1046025104602,56.0669456066946,0,1.25523012552301,4.18410041841004,8.36820083682008,5.02092050209205
"E33020222","E01009140","E02001886",2011,499,102,329,3,19,7,23,16,20.4408817635271,65.9318637274549,0.601202404809619,3.80761523046092,1.40280561122244,4.60921843687375,3.2064128256513
"E33020223","E01009517","E02001888",2011,336,77,213,1,8,10,25,2,22.9166666666667,63.3928571428571,0.297619047619048,2.38095238095238,2.97619047619048,7.44047619047619,0.595238095238095
"E33020223","E01009512","E02001888",2011,336,77,213,1,8,10,25,2,22.9166666666667,63.3928571428571,0.297619047619048,2.38095238095238,2.97619047619048,7.44047619047619,0.595238095238095
"E33020224","E01009517","E02001888",2011,431,80,282,2,5,22,33,7,18.5614849187935,65.4292343387471,0.464037122969838,1.16009280742459,5.10440835266821,7.65661252900232,1.62412993039443
"E33020224","E01009516","E02001888",2011,431,80,282,2,5,22,33,7,18.5614849187935,65.4292343387471,0.464037122969838,1.16009280742459,5.10440835266821,7.65661252900232,1.62412993039443
"E33020224","E01009514","E02001888",2011,431,80,282,2,5,22,33,7,18.5614849187935,65.4292343387471,0.464037122969838,1.16009280742459,5.10440835266821,7.65661252900232,1.62412993039443
"E33020225","E01009516","E02001888",2011,411,131,171,4,16,25,49,15,31.8734793187348,41.6058394160584,0.97323600973236,3.89294403892944,6.08272506082725,11.9221411192214,3.64963503649635
"E33020225","E01009514","E02001888",2011,411,131,171,4,16,25,49,15,31.8734793187348,41.6058394160584,0.97323600973236,3.89294403892944,6.08272506082725,11.9221411192214,3.64963503649635
"E33020226","E01033642","E02001889",2011,754,233,292,20,48,79,43,39,30.9018567639257,38.7267904509284,2.6525198938992,6.36604774535809,10.4774535809019,5.70291777188329,5.17241379310345
"E33020226","E01009325","E02001889",2011,754,233,292,20,48,79,43,39,30.9018567639257,38.7267904509284,2.6525198938992,6.36604774535809,10.4774535809019,5.70291777188329,5.17241379310345
"E33020226","E01009343","E02001889",2011,754,233,292,20,48,79,43,39,30.9018567639257,38.7267904509284,2.6525198938992,6.36604774535809,10.4774535809019,5.70291777188329,5.17241379310345
"E33020226","E01009342","E02001889",2011,754,233,292,20,48,79,43,39,30.9018567639257,38.7267904509284,2.6525198938992,6.36604774535809,10.4774535809019,5.70291777188329,5.17241379310345
"E33020227","E01009343","E02001889",2011,355,106,147,7,12,40,36,7,29.8591549295775,41.4084507042254,1.97183098591549,3.38028169014084,11.2676056338028,10.1408450704225,1.97183098591549
"E33020227","E01009342","E02001889",2011,355,106,147,7,12,40,36,7,29.8591549295775,41.4084507042254,1.97183098591549,3.38028169014084,11.2676056338028,10.1408450704225,1.97183098591549
"E33020228","E01008990","E02001890",2011,1037,148,792,5,8,21,46,17,14.2719382835101,76.374156219865,0.482160077145612,0.77145612343298,2.02507232401157,4.43587270973963,1.63934426229508
"E33020228","E01008991","E02001890",2011,1037,148,792,5,8,21,46,17,14.2719382835101,76.374156219865,0.482160077145612,0.77145612343298,2.02507232401157,4.43587270973963,1.63934426229508
"E33020228","E01008988","E02001890",2011,1037,148,792,5,8,21,46,17,14.2719382835101,76.374156219865,0.482160077145612,0.77145612343298,2.02507232401157,4.43587270973963,1.63934426229508
"E33020229","E01008989","E02001890",2011,405,106,209,5,21,20,26,18,26.1728395061728,51.6049382716049,1.23456790123457,5.18518518518519,4.93827160493827,6.41975308641975,4.44444444444444
"E33020229","E01008991","E02001890",2011,405,106,209,5,21,20,26,18,26.1728395061728,51.6049382716049,1.23456790123457,5.18518518518519,4.93827160493827,6.41975308641975,4.44444444444444
"E33020230","E01008990","E02001890",2011,1281,225,862,4,5,19,14,152,17.5644028103045,67.2911787665886,0.312256049960968,0.39032006245121,1.4832162373146,1.09289617486339,11.8657298985168
"E33020231","E01008987","E02001890",2011,411,106,214,3,21,18,20,29,25.7907542579075,52.0681265206813,0.72992700729927,5.10948905109489,4.37956204379562,4.8661800486618,7.05596107055961
"E33020231","E01008988","E02001890",2011,411,106,214,3,21,18,20,29,25.7907542579075,52.0681265206813,0.72992700729927,5.10948905109489,4.37956204379562,4.8661800486618,7.05596107055961
"E33020232","E01008988","E02001890",2011,411,83,233,2,12,16,38,27,20.1946472019465,56.69099756691,0.48661800486618,2.91970802919708,3.89294403892944,9.24574209245742,6.56934306569343
"E33020232","E01008986","E02001890",2011,411,83,233,2,12,16,38,27,20.1946472019465,56.69099756691,0.48661800486618,2.91970802919708,3.89294403892944,9.24574209245742,6.56934306569343
"E33020233","E01008987","E02001890",2011,252,31,161,2,8,15,10,25,12.3015873015873,63.8888888888889,0.793650793650794,3.17460317460317,5.95238095238095,3.96825396825397,9.92063492063492
"E33020234","E01008989","E02001890",2011,335,67,151,1,4,41,57,14,20,45.0746268656716,0.298507462686567,1.19402985074627,12.2388059701493,17.0149253731343,4.17910447761194
"E33020234","E01008986","E02001890",2011,335,67,151,1,4,41,57,14,20,45.0746268656716,0.298507462686567,1.19402985074627,12.2388059701493,17.0149253731343,4.17910447761194
"E33020235","E01009326","E02001892",2011,578,193,296,3,14,29,33,10,33.3910034602076,51.2110726643599,0.519031141868512,2.42214532871972,5.01730103806228,5.70934256055363,1.73010380622837
"E33020235","E01008898","E02001892",2011,578,193,296,3,14,29,33,10,33.3910034602076,51.2110726643599,0.519031141868512,2.42214532871972,5.01730103806228,5.70934256055363,1.73010380622837
"E33020236","E01009513","E02001892",2011,294,97,138,1,5,13,32,8,32.9931972789116,46.9387755102041,0.340136054421769,1.70068027210884,4.42176870748299,10.8843537414966,2.72108843537415
"E33020237","E01008896","E02001892",2011,323,75,155,10,9,29,33,12,23.2198142414861,47.9876160990712,3.09597523219814,2.78637770897833,8.97832817337461,10.2167182662539,3.71517027863777
"E33020237","E01009513","E02001892",2011,323,75,155,10,9,29,33,12,23.2198142414861,47.9876160990712,3.09597523219814,2.78637770897833,8.97832817337461,10.2167182662539,3.71517027863777
"E33020237","E01009341","E02001892",2011,323,75,155,10,9,29,33,12,23.2198142414861,47.9876160990712,3.09597523219814,2.78637770897833,8.97832817337461,10.2167182662539,3.71517027863777
"E33020238","E01008882","E02001892",2011,379,78,201,3,8,48,35,6,20.5804749340369,53.0343007915567,0.79155672823219,2.11081794195251,12.664907651715,9.23482849604222,1.58311345646438
"E33020238","E01008898","E02001892",2011,379,78,201,3,8,48,35,6,20.5804749340369,53.0343007915567,0.79155672823219,2.11081794195251,12.664907651715,9.23482849604222,1.58311345646438
"E33020239","E01009515","E02001893",2011,253,59,126,2,7,20,36,3,23.3201581027668,49.802371541502,0.790513833992095,2.76679841897233,7.90513833992095,14.2292490118577,1.18577075098814
"E33020239","E01009518","E02001893",2011,253,59,126,2,7,20,36,3,23.3201581027668,49.802371541502,0.790513833992095,2.76679841897233,7.90513833992095,14.2292490118577,1.18577075098814
"E33020240","E01008881","E02001893",2011,399,118,137,10,30,34,48,22,29.5739348370927,34.3358395989975,2.5062656641604,7.5187969924812,8.52130325814536,12.0300751879699,5.51378446115288
"E33020240","E01008897","E02001893",2011,399,118,137,10,30,34,48,22,29.5739348370927,34.3358395989975,2.5062656641604,7.5187969924812,8.52130325814536,12.0300751879699,5.51378446115288
"E33020241","E01008881","E02001893",2011,315,131,139,0,8,6,22,9,41.5873015873016,44.1269841269841,0,2.53968253968254,1.9047619047619,6.98412698412698,2.85714285714286
"E33020242","E01009521","E02001893",2011,535,155,203,6,22,38,95,16,28.9719626168224,37.9439252336449,1.1214953271028,4.11214953271028,7.10280373831776,17.7570093457944,2.99065420560748
"E33020242","E01009518","E02001893",2011,535,155,203,6,22,38,95,16,28.9719626168224,37.9439252336449,1.1214953271028,4.11214953271028,7.10280373831776,17.7570093457944,2.99065420560748
"E33020243","E01009323","E02001895",2011,352,94,180,5,11,18,39,5,26.7045454545455,51.1363636363636,1.42045454545455,3.125,5.11363636363636,11.0795454545455,1.42045454545455
"E33020243","E01009322","E02001895",2011,352,94,180,5,11,18,39,5,26.7045454545455,51.1363636363636,1.42045454545455,3.125,5.11363636363636,11.0795454545455,1.42045454545455
"E33020243","E01009321","E02001895",2011,352,94,180,5,11,18,39,5,26.7045454545455,51.1363636363636,1.42045454545455,3.125,5.11363636363636,11.0795454545455,1.42045454545455
"E33020244","E01009302","E02001895",2011,378,124,150,2,28,15,49,10,32.8042328042328,39.6825396825397,0.529100529100529,7.40740740740741,3.96825396825397,12.962962962963,2.64550264550265
"E33020245","E01009314","E02001895",2011,556,199,251,2,22,27,45,10,35.7913669064748,45.1438848920863,0.359712230215827,3.9568345323741,4.85611510791367,8.09352517985612,1.79856115107914
"E33020245","E01009323","E02001895",2011,556,199,251,2,22,27,45,10,35.7913669064748,45.1438848920863,0.359712230215827,3.9568345323741,4.85611510791367,8.09352517985612,1.79856115107914
"E33020245","E01009322","E02001895",2011,556,199,251,2,22,27,45,10,35.7913669064748,45.1438848920863,0.359712230215827,3.9568345323741,4.85611510791367,8.09352517985612,1.79856115107914
"E33020246","E01009338","E02001896",2011,416,145,170,9,12,44,19,17,34.8557692307692,40.8653846153846,2.16346153846154,2.88461538461538,10.5769230769231,4.56730769230769,4.08653846153846
"E33020246","E01009337","E02001896",2011,416,145,170,9,12,44,19,17,34.8557692307692,40.8653846153846,2.16346153846154,2.88461538461538,10.5769230769231,4.56730769230769,4.08653846153846
"E33020247","E01009380","E02001896",2011,330,162,74,7,10,36,23,18,49.0909090909091,22.4242424242424,2.12121212121212,3.03030303030303,10.9090909090909,6.96969696969697,5.45454545454545
"E33020248","E01009334","E02001896",2011,466,140,177,15,10,58,41,25,30.0429184549356,37.9828326180258,3.21888412017167,2.14592274678112,12.4463519313305,8.79828326180258,5.36480686695279
"E33020248","E01009337","E02001896",2011,466,140,177,15,10,58,41,25,30.0429184549356,37.9828326180258,3.21888412017167,2.14592274678112,12.4463519313305,8.79828326180258,5.36480686695279
"E33020248","E01009329","E02001896",2011,466,140,177,15,10,58,41,25,30.0429184549356,37.9828326180258,3.21888412017167,2.14592274678112,12.4463519313305,8.79828326180258,5.36480686695279
"E33020249","E01009362","E02001897",2011,376,96,225,6,9,14,16,10,25.531914893617,59.8404255319149,1.59574468085106,2.3936170212766,3.72340425531915,4.25531914893617,2.65957446808511
"E33020250","E01009365","E02001897",2011,638,166,371,13,30,18,24,16,26.0188087774295,58.1504702194357,2.03761755485893,4.70219435736677,2.82131661442006,3.76175548589342,2.50783699059561
"E33020250","E01009364","E02001897",2011,638,166,371,13,30,18,24,16,26.0188087774295,58.1504702194357,2.03761755485893,4.70219435736677,2.82131661442006,3.76175548589342,2.50783699059561
"E33020251","E01009365","E02001897",2011,475,156,229,9,19,11,22,29,32.8421052631579,48.2105263157895,1.89473684210526,4,2.31578947368421,4.63157894736842,6.10526315789474
"E33020252","E01009363","E02001897",2011,472,96,297,6,24,14,17,18,20.3389830508475,62.9237288135593,1.27118644067797,5.08474576271187,2.96610169491525,3.60169491525424,3.8135593220339
"E33020253","E01009379","E02001897",2011,220,76,117,1,6,8,9,3,34.5454545454545,53.1818181818182,0.454545454545455,2.72727272727273,3.63636363636364,4.09090909090909,1.36363636363636
"E33020254","E01009363","E02001897",2011,227,61,110,6,5,8,6,31,26.8722466960352,48.4581497797357,2.6431718061674,2.20264317180617,3.52422907488987,2.6431718061674,13.6563876651982
"E33020254","E01009379","E02001897",2011,227,61,110,6,5,8,6,31,26.8722466960352,48.4581497797357,2.6431718061674,2.20264317180617,3.52422907488987,2.6431718061674,13.6563876651982
"E33020255","E01009362","E02001897",2011,500,126,323,0,7,9,13,22,25.2,64.6,0,1.4,1.8,2.6,4.4
"E33020255","E01009364","E02001897",2011,500,126,323,0,7,9,13,22,25.2,64.6,0,1.4,1.8,2.6,4.4
"E33020256","E01009312","E02001898",2011,333,75,141,2,9,24,70,12,22.5225225225225,42.3423423423423,0.600600600600601,2.7027027027027,7.20720720720721,21.021021021021,3.6036036036036
"E33020256","E01009324","E02001898",2011,333,75,141,2,9,24,70,12,22.5225225225225,42.3423423423423,0.600600600600601,2.7027027027027,7.20720720720721,21.021021021021,3.6036036036036
"E33020257","E01009312","E02001898",2011,386,65,136,7,19,44,102,13,16.839378238342,35.2331606217617,1.81347150259067,4.92227979274611,11.3989637305699,26.4248704663212,3.36787564766839
"E33020257","E01009520","E02001898",2011,386,65,136,7,19,44,102,13,16.839378238342,35.2331606217617,1.81347150259067,4.92227979274611,11.3989637305699,26.4248704663212,3.36787564766839
"E33020257","E01009519","E02001898",2011,386,65,136,7,19,44,102,13,16.839378238342,35.2331606217617,1.81347150259067,4.92227979274611,11.3989637305699,26.4248704663212,3.36787564766839
"E33020258","E01009260","E02001899",2011,499,158,267,2,9,27,25,11,31.6633266533066,53.5070140280561,0.400801603206413,1.80360721442886,5.41082164328657,5.01002004008016,2.20440881763527
"E33020258","E01009252","E02001899",2011,499,158,267,2,9,27,25,11,31.6633266533066,53.5070140280561,0.400801603206413,1.80360721442886,5.41082164328657,5.01002004008016,2.20440881763527
"E33020259","E01009066","E02001899",2011,599,134,366,2,6,27,42,22,22.3706176961603,61.10183639399,0.333889816360601,1.0016694490818,4.50751252086811,7.01168614357262,3.67278797996661
"E33020260","E01009260","E02001899",2011,696,204,405,3,8,25,36,15,29.3103448275862,58.1896551724138,0.431034482758621,1.14942528735632,3.59195402298851,5.17241379310345,2.1551724137931
"E33020260","E01009252","E02001899",2011,696,204,405,3,8,25,36,15,29.3103448275862,58.1896551724138,0.431034482758621,1.14942528735632,3.59195402298851,5.17241379310345,2.1551724137931
"E33020261","E01009261","E02001899",2011,281,62,132,3,13,19,43,9,22.0640569395018,46.9750889679715,1.06761565836299,4.62633451957295,6.76156583629893,15.3024911032028,3.20284697508897
"E33020262","E01009252","E02001899",2011,619,220,276,7,15,26,61,14,35.5411954765751,44.5880452342488,1.13085621970921,2.4232633279483,4.20032310177706,9.8546042003231,2.26171243941842
"E33020262","E01009070","E02001899",2011,619,220,276,7,15,26,61,14,35.5411954765751,44.5880452342488,1.13085621970921,2.4232633279483,4.20032310177706,9.8546042003231,2.26171243941842
"E33020263","E01008994","E02001900",2011,431,86,228,2,17,31,38,29,19.953596287703,52.9002320185615,0.464037122969838,3.94431554524362,7.19257540603248,8.81670533642691,6.72853828306264
"E33020263","E01008997","E02001900",2011,431,86,228,2,17,31,38,29,19.953596287703,52.9002320185615,0.464037122969838,3.94431554524362,7.19257540603248,8.81670533642691,6.72853828306264
"E33020264","E01008994","E02001900",2011,671,138,436,2,15,25,29,26,20.5663189269747,64.9776453055142,0.29806259314456,2.2354694485842,3.725782414307,4.32190760059613,3.87481371087928
"E33020265","E01008996","E02001900",2011,404,95,169,8,19,26,51,36,23.5148514851485,41.8316831683168,1.98019801980198,4.7029702970297,6.43564356435644,12.6237623762376,8.91089108910891
"E33020265","E01008984","E02001900",2011,404,95,169,8,19,26,51,36,23.5148514851485,41.8316831683168,1.98019801980198,4.7029702970297,6.43564356435644,12.6237623762376,8.91089108910891
"E33020266","E01009072","E02001901",2011,401,97,198,7,24,27,40,8,24.1895261845387,49.3765586034913,1.74563591022444,5.98503740648379,6.73316708229426,9.97506234413965,1.99501246882793
"E33020267","E01009068","E02001901",2011,414,112,199,3,26,22,30,22,27.0531400966184,48.0676328502416,0.72463768115942,6.28019323671498,5.31400966183575,7.2463768115942,5.31400966183575
"E33020267","E01009067","E02001901",2011,414,112,199,3,26,22,30,22,27.0531400966184,48.0676328502416,0.72463768115942,6.28019323671498,5.31400966183575,7.2463768115942,5.31400966183575
"E33020268","E01009065","E02001901",2011,415,45,307,0,6,16,33,8,10.8433734939759,73.9759036144578,0,1.44578313253012,3.85542168674699,7.95180722891566,1.92771084337349
"E33020268","E01009067","E02001901",2011,415,45,307,0,6,16,33,8,10.8433734939759,73.9759036144578,0,1.44578313253012,3.85542168674699,7.95180722891566,1.92771084337349
"E33020268","E01009069","E02001901",2011,415,45,307,0,6,16,33,8,10.8433734939759,73.9759036144578,0,1.44578313253012,3.85542168674699,7.95180722891566,1.92771084337349
